Date,Year,Region,Manufacturer,Powertrain,Sales
2017-06-19,2017,Rest of World,General Motors,BEV,14
2017-06-20,2017,China,Others,BEV,12
2017-06-20,2017,North America,Rivian,BEV,4
2017-06-20,2017,China,Rivian,BEV,1
2017-06-20,2017,China,General Motors,BEV,29
2017-06-21,2017,Europe,Hyundai,BEV,34
2017-06-21,2017,Europe,NIO,PHEV,8
2017-06-21,2017,Europe,NIO,BEV,4
2017-06-22,2017,China,Others,BEV,36
2017-06-22,2017,Europe,Ford,PHEV,22
2017-06-22,2017,China,General Motors,BEV,60
2017-06-23,2017,China,BYD,BEV,49
2017-06-23,2017,North America,Volkswagen,BEV,127
2017-06-23,2017,North America,Volkswagen,BEV,65
2017-06-24,2017,North America,Tesla,BEV,95
2017-06-24,2017,Europe,NIO,PHEV,8
2017-06-24,2017,China,Hyundai,PHEV,78
2017-06-25,2017,China,Volkswagen,BEV,76
2017-06-25,2017,North America,BYD,BEV,63
2017-06-25,2017,China,Rivian,BEV,5
2017-06-26,2017,Europe,NIO,PHEV,2
2017-06-27,2017,Europe,General Motors,BEV,101
2017-06-28,2017,China,NIO,BEV,112
2017-06-28,2017,China,Rivian,BEV,3
2017-06-28,2017,North America,Hyundai,BEV,18
2017-06-29,2017,China,General Motors,BEV,83
2017-06-29,2017,North America,Rivian,PHEV,6
2017-06-30,2017,China,Ford,BEV,32
2017-07-01,2017,Europe,Others,BEV,63
2017-07-01,2017,Europe,BYD,PHEV,63
2017-07-01,2017,China,Tesla,BEV,82
2017-07-01,2017,North America,BYD,PHEV,20
2017-07-02,2017,China,Tesla,BEV,51
2017-07-02,2017,China,Hyundai,BEV,54
2017-07-02,2017,China,Volkswagen,PHEV,36
2017-07-03,2017,Europe,NIO,PHEV,1
2017-07-03,2017,Europe,General Motors,BEV,91
2017-07-04,2017,Europe,Others,BEV,76
2017-07-04,2017,Europe,Volkswagen,PHEV,111
2017-07-05,2017,Europe,General Motors,BEV,91
2017-07-05,2017,China,Others,BEV,74
2017-07-06,2017,North America,Volkswagen,BEV,88
2017-07-06,2017,North America,General Motors,BEV,101
2017-07-06,2017,North America,BYD,BEV,87
2017-07-07,2017,Rest of World,Volkswagen,BEV,20
2017-07-07,2017,North America,BYD,BEV,83
2017-07-07,2017,Europe,BYD,BEV,89
2017-07-07,2017,North America,NIO,BEV,4
2017-07-07,2017,China,Tesla,BEV,56
2017-07-08,2017,China,Hyundai,BEV,74
2017-07-08,2017,North America,Hyundai,BEV,89
2017-07-08,2017,China,General Motors,BEV,60
2017-07-08,2017,China,BYD,BEV,240
2017-07-09,2017,Europe,Volkswagen,BEV,127
2017-07-09,2017,North America,NIO,BEV,4
2017-07-09,2017,Europe,Tesla,PHEV,104
2017-07-09,2017,Europe,Others,PHEV,21
2017-07-09,2017,North America,Ford,BEV,32
2017-07-09,2017,China,Others,BEV,12
2017-07-09,2017,North America,NIO,PHEV,7
2017-07-09,2017,Europe,Others,PHEV,25
2017-07-10,2017,China,BYD,BEV,153
2017-07-11,2017,China,NIO,PHEV,65
2017-07-11,2017,China,BYD,BEV,158
2017-07-11,2017,North America,NIO,PHEV,6
2017-07-11,2017,Europe,Tesla,BEV,150
2017-07-11,2017,Rest of World,NIO,BEV,4
2017-07-12,2017,China,Rivian,BEV,4
2017-07-12,2017,China,Rivian,BEV,1
2017-07-13,2017,Europe,BYD,BEV,82
2017-07-13,2017,Europe,Others,BEV,29
2017-07-13,2017,Europe,Hyundai,BEV,71
2017-07-13,2017,North America,Rivian,PHEV,5
2017-07-13,2017,North America,Hyundai,BEV,34
2017-07-14,2017,Europe,NIO,BEV,8
2017-07-14,2017,North America,Others,BEV,43
2017-07-15,2017,Europe,Ford,PHEV,144
2017-07-17,2017,China,General Motors,BEV,78
2017-07-17,2017,China,Ford,PHEV,76
2017-07-17,2017,China,Rivian,PHEV,2
2017-07-17,2017,China,General Motors,BEV,14
2017-07-18,2017,Europe,General Motors,PHEV,59
2017-07-18,2017,Europe,Volkswagen,PHEV,127
2017-07-18,2017,North America,Others,PHEV,34
2017-07-18,2017,Europe,Rivian,PHEV,6
2017-07-19,2017,Europe,Hyundai,PHEV,12
2017-07-20,2017,China,Tesla,BEV,27
2017-07-22,2017,Europe,Volkswagen,BEV,144
2017-07-22,2017,North America,BYD,PHEV,71
2017-07-22,2017,China,Others,PHEV,52
2017-07-22,2017,China,Rivian,BEV,7
2017-07-23,2017,North America,Rivian,PHEV,5
2017-07-24,2017,North America,NIO,BEV,8
2017-07-24,2017,China,Rivian,BEV,2
2017-07-24,2017,China,Volkswagen,BEV,60
2017-07-24,2017,Europe,NIO,BEV,7
2017-07-24,2017,Europe,Ford,PHEV,160
2017-07-24,2017,China,NIO,BEV,65
2017-07-24,2017,Europe,Hyundai,BEV,87
2017-07-25,2017,Europe,Hyundai,BEV,83
2017-07-25,2017,Europe,Rivian,BEV,7
2017-07-26,2017,China,Ford,PHEV,83
2017-07-27,2017,Europe,BYD,BEV,85
2017-07-27,2017,Europe,Ford,BEV,59
2017-07-27,2017,North America,NIO,PHEV,5
2017-07-27,2017,China,NIO,PHEV,79
2017-07-28,2017,Europe,Volkswagen,PHEV,42
2017-07-28,2017,China,Hyundai,PHEV,54
2017-07-28,2017,China,Hyundai,BEV,51
2017-07-29,2017,Europe,Ford,BEV,19
2017-07-30,2017,Europe,Hyundai,BEV,9
2017-07-30,2017,Europe,Hyundai,PHEV,51
2017-07-30,2017,China,Volkswagen,BEV,65
2017-07-30,2017,China,Rivian,BEV,7
2017-07-31,2017,North America,BYD,BEV,78
2017-07-31,2017,China,Volkswagen,BEV,38
2017-08-01,2017,North America,BYD,BEV,41
2017-08-01,2017,Europe,NIO,BEV,6
2017-08-01,2017,North America,Tesla,PHEV,104
2017-08-01,2017,Europe,Ford,BEV,154
2017-08-01,2017,Europe,Volkswagen,BEV,101
2017-08-01,2017,Europe,Others,PHEV,20
2017-08-02,2017,China,Others,BEV,29
2017-08-02,2017,North America,BYD,BEV,16
2017-08-03,2017,Europe,Ford,BEV,95
2017-08-03,2017,North America,Rivian,BEV,2
2017-08-03,2017,Europe,Rivian,BEV,8
2017-08-04,2017,China,BYD,BEV,246
2017-08-04,2017,China,NIO,BEV,32
2017-08-04,2017,China,Others,BEV,14
2017-08-04,2017,Europe,Tesla,BEV,118
2017-08-04,2017,Europe,Hyundai,BEV,21
2017-08-05,2017,North America,Volkswagen,PHEV,108
2017-08-05,2017,North America,Volkswagen,BEV,95
2017-08-05,2017,North America,NIO,BEV,4
2017-08-06,2017,China,Volkswagen,PHEV,82
2017-08-07,2017,North America,Others,BEV,23
2017-08-07,2017,North America,Hyundai,BEV,38
2017-08-07,2017,Europe,Others,BEV,32
2017-08-08,2017,China,General Motors,BEV,82
2017-08-08,2017,North America,BYD,BEV,51
2017-08-09,2017,Europe,General Motors,BEV,62
2017-08-09,2017,Europe,Rivian,BEV,3
2017-08-09,2017,China,General Motors,BEV,85
2017-08-09,2017,Rest of World,Hyundai,BEV,21
2017-08-09,2017,North America,NIO,BEV,5
2017-08-10,2017,China,General Motors,BEV,40
2017-08-10,2017,China,General Motors,PHEV,32
2017-08-11,2017,Europe,NIO,BEV,3
2017-08-11,2017,North America,Ford,BEV,91
2017-08-12,2017,China,NIO,BEV,73
2017-08-12,2017,North America,Hyundai,BEV,45
2017-08-12,2017,China,Rivian,BEV,3
2017-08-12,2017,China,BYD,PHEV,158
2017-08-12,2017,North America,Ford,BEV,45
2017-08-13,2017,China,Others,BEV,18
2017-08-13,2017,North America,Rivian,BEV,7
2017-08-13,2017,Europe,Ford,BEV,82
2017-08-13,2017,Europe,Hyundai,PHEV,54
2017-08-14,2017,Europe,Rivian,BEV,4
2017-08-14,2017,Europe,Hyundai,BEV,83
2017-08-14,2017,China,Ford,PHEV,83
2017-08-14,2017,Europe,Others,BEV,82
2017-08-14,2017,North America,BYD,PHEV,20
2017-08-15,2017,Europe,Volkswagen,PHEV,68
2017-08-15,2017,North America,Rivian,BEV,5
2017-08-16,2017,Europe,General Motors,BEV,52
2017-08-16,2017,China,Volkswagen,BEV,82
2017-08-17,2017,China,NIO,BEV,68
2017-08-17,2017,China,Others,BEV,82
2017-08-17,2017,China,Ford,BEV,51
2017-08-17,2017,Europe,Volkswagen,BEV,104
2017-08-18,2017,Europe,BYD,BEV,83
2017-08-19,2017,China,BYD,BEV,92
2017-08-19,2017,China,BYD,BEV,267
2017-08-19,2017,North America,Hyundai,BEV,21
2017-08-20,2017,North America,General Motors,BEV,49
2017-08-20,2017,North America,Tesla,BEV,31
2017-08-21,2017,China,Ford,BEV,89
2017-08-21,2017,North America,Volkswagen,BEV,29
2017-08-21,2017,Europe,Hyundai,BEV,38
2017-08-21,2017,China,NIO,BEV,90
2017-08-22,2017,China,Ford,PHEV,80
2017-08-23,2017,North America,Rivian,PHEV,2
2017-08-24,2017,Europe,Volkswagen,BEV,75
2017-08-24,2017,China,BYD,BEV,54
2017-08-25,2017,China,NIO,BEV,35
2017-08-25,2017,North America,General Motors,PHEV,59
2017-08-25,2017,China,Rivian,BEV,3
2017-08-26,2017,North America,Tesla,PHEV,50
2017-08-26,2017,North America,NIO,PHEV,1
2017-08-27,2017,China,BYD,BEV,54
2017-08-28,2017,Europe,BYD,BEV,80
2017-08-28,2017,China,Others,BEV,29
2017-08-29,2017,North America,General Motors,BEV,118
2017-08-29,2017,North America,NIO,BEV,5
2017-08-30,2017,China,Tesla,BEV,72
2017-08-30,2017,Rest of World,Rivian,BEV,6
2017-08-30,2017,Europe,Others,BEV,69
2017-08-30,2017,China,Tesla,BEV,71
2017-08-30,2017,China,BYD,BEV,251
2017-08-30,2017,China,Others,PHEV,52
2017-08-30,2017,Europe,Hyundai,BEV,47
2017-08-31,2017,China,Others,BEV,78
2017-08-31,2017,North America,Rivian,PHEV,2
2017-08-31,2017,China,Hyundai,BEV,89
2017-08-31,2017,North America,Ford,BEV,98
2017-09-01,2017,North America,Ford,BEV,85
2017-09-01,2017,North America,BYD,BEV,51
2017-09-01,2017,China,Rivian,BEV,2
2017-09-02,2017,Rest of World,Tesla,BEV,23
2017-09-02,2017,China,General Motors,BEV,41
2017-09-03,2017,Europe,Ford,BEV,118
2017-09-03,2017,Europe,General Motors,BEV,108
2017-09-03,2017,Europe,Hyundai,BEV,69
2017-09-03,2017,Europe,NIO,PHEV,6
2017-09-03,2017,Europe,Volkswagen,BEV,59
2017-09-04,2017,Europe,Others,BEV,47
2017-09-04,2017,China,Others,BEV,27
2017-09-05,2017,China,NIO,BEV,13
2017-09-05,2017,Europe,Hyundai,BEV,49
2017-09-05,2017,China,General Motors,BEV,65
2017-09-06,2017,Europe,NIO,BEV,5
2017-09-06,2017,North America,Rivian,BEV,5
2017-09-06,2017,Europe,Tesla,PHEV,164
2017-09-07,2017,Europe,BYD,BEV,78
2017-09-07,2017,China,Others,BEV,67
2017-09-08,2017,North America,Ford,PHEV,118
2017-09-08,2017,China,Ford,BEV,9
2017-09-08,2017,North America,BYD,BEV,65
2017-09-09,2017,China,Ford,BEV,71
2017-09-10,2017,North America,Tesla,BEV,77
2017-09-10,2017,Europe,NIO,PHEV,7
2017-09-10,2017,China,Rivian,BEV,4
2017-09-10,2017,North America,Tesla,BEV,59
2017-09-11,2017,China,Tesla,BEV,78
2017-09-11,2017,Europe,Tesla,BEV,182
2017-09-11,2017,Europe,General Motors,PHEV,32
2017-09-11,2017,China,NIO,BEV,133
2017-09-11,2017,China,Volkswagen,BEV,67
2017-09-12,2017,China,General Motors,BEV,82
2017-09-12,2017,Europe,Tesla,BEV,177
2017-09-12,2017,Europe,BYD,BEV,52
2017-09-13,2017,Europe,Tesla,PHEV,136
2017-09-14,2017,China,NIO,BEV,117
2017-09-14,2017,China,Tesla,BEV,14
2017-09-14,2017,China,NIO,BEV,65
2017-09-14,2017,Europe,General Motors,BEV,141
2017-09-14,2017,North America,General Motors,BEV,82
2017-09-15,2017,China,Volkswagen,BEV,69
2017-09-15,2017,China,Volkswagen,BEV,69
2017-09-15,2017,Europe,Volkswagen,BEV,59
2017-09-16,2017,China,BYD,BEV,207
2017-09-16,2017,China,Others,BEV,72
2017-09-16,2017,North America,Rivian,PHEV,1
2017-09-16,2017,China,General Motors,PHEV,51
2017-09-16,2017,China,Volkswagen,BEV,85
2017-09-17,2017,China,Rivian,BEV,7
2017-09-17,2017,Europe,NIO,BEV,1
2017-09-17,2017,Europe,Rivian,BEV,7
2017-09-18,2017,North America,Hyundai,BEV,49
2017-09-18,2017,Europe,Rivian,BEV,8
2017-09-18,2017,North America,BYD,PHEV,89
2017-09-19,2017,North America,Hyundai,BEV,89
2017-09-19,2017,North America,Others,BEV,87
2017-09-19,2017,China,Tesla,BEV,72
2017-09-19,2017,North America,Tesla,BEV,50
2017-09-20,2017,China,Others,BEV,40
2017-09-20,2017,North America,General Motors,BEV,68
2017-09-20,2017,China,Volkswagen,BEV,67
2017-09-20,2017,Europe,Others,BEV,58
2017-09-22,2017,Europe,Rivian,BEV,6
2017-09-22,2017,North America,Hyundai,PHEV,87
2017-09-22,2017,China,NIO,BEV,21
2017-09-23,2017,China,BYD,BEV,136
2017-09-23,2017,North America,NIO,BEV,8
2017-09-24,2017,China,Rivian,BEV,8
2017-09-24,2017,Europe,Tesla,PHEV,95
2017-09-25,2017,Europe,Hyundai,BEV,69
2017-09-25,2017,China,Others,BEV,29
2017-09-25,2017,Europe,Others,PHEV,87
2017-09-25,2017,Europe,General Motors,BEV,22
2017-09-26,2017,China,Hyundai,BEV,71
2017-09-27,2017,North America,Ford,PHEV,111
2017-09-27,2017,China,BYD,BEV,147
2017-09-28,2017,China,NIO,BEV,117
2017-09-28,2017,China,Tesla,BEV,52
2017-09-28,2017,Europe,Ford,BEV,154
2017-09-29,2017,China,Rivian,BEV,7
2017-09-30,2017,China,BYD,PHEV,38
2017-09-30,2017,China,Hyundai,BEV,78
2017-10-01,2017,North America,Volkswagen,BEV,144
2017-10-01,2017,China,Hyundai,BEV,25
2017-10-02,2017,Europe,Volkswagen,PHEV,101
2017-10-03,2017,China,Ford,PHEV,41
2017-10-03,2017,China,NIO,PHEV,54
2017-10-04,2017,North America,General Motors,BEV,131
2017-10-04,2017,China,Others,BEV,14
2017-10-05,2017,China,Tesla,PHEV,65
2017-10-05,2017,China,Rivian,PHEV,4
2017-10-05,2017,China,Volkswagen,PHEV,74
2017-10-05,2017,China,Rivian,BEV,6
2017-10-06,2017,Europe,NIO,BEV,8
2017-10-06,2017,China,Volkswagen,BEV,80
2017-10-08,2017,Europe,NIO,PHEV,7
2017-10-08,2017,North America,Others,PHEV,83
2017-10-08,2017,China,Tesla,BEV,78
2017-10-09,2017,China,General Motors,PHEV,10
2017-10-09,2017,North America,Tesla,BEV,141
2017-10-09,2017,China,BYD,BEV,202
2017-10-09,2017,Europe,NIO,PHEV,4
2017-10-10,2017,Europe,Ford,BEV,111
2017-10-10,2017,China,BYD,BEV,267
2017-10-10,2017,North America,Volkswagen,BEV,65
2017-10-10,2017,China,Rivian,PHEV,1
2017-10-11,2017,Europe,Ford,BEV,147
2017-10-11,2017,Europe,Tesla,PHEV,31
2017-10-11,2017,North America,Hyundai,PHEV,30
2017-10-11,2017,China,Volkswagen,BEV,27
2017-10-11,2017,North America,NIO,BEV,1
2017-10-12,2017,China,Ford,BEV,52
2017-10-12,2017,Europe,Hyundai,PHEV,10
2017-10-12,2017,North America,Ford,BEV,49
2017-10-12,2017,North America,Rivian,BEV,4
2017-10-13,2017,North America,Ford,BEV,85
2017-10-13,2017,China,BYD,BEV,224
2017-10-13,2017,Rest of World,Hyundai,BEV,40
2017-10-13,2017,North America,Others,PHEV,14
2017-10-13,2017,China,Others,BEV,27
2017-10-13,2017,China,General Motors,BEV,45
2017-10-13,2017,North America,BYD,BEV,87
2017-10-13,2017,China,NIO,BEV,106
2017-10-13,2017,North America,Ford,BEV,124
2017-10-14,2017,China,General Motors,BEV,21
2017-10-16,2017,North America,Ford,PHEV,104
2017-10-16,2017,North America,General Motors,PHEV,45
2017-10-16,2017,North America,Ford,PHEV,72
2017-10-17,2017,North America,Others,BEV,34
2017-10-18,2017,China,NIO,BEV,30
2017-10-20,2017,North America,NIO,PHEV,8
2017-10-20,2017,China,BYD,BEV,136
2017-10-21,2017,North America,Hyundai,PHEV,34
2017-10-22,2017,Europe,BYD,BEV,74
2017-10-23,2017,North America,Others,PHEV,34
2017-10-23,2017,Europe,Hyundai,PHEV,69
2017-10-25,2017,China,Rivian,BEV,3
2017-10-25,2017,China,Volkswagen,BEV,80
2017-10-25,2017,China,General Motors,BEV,54
2017-10-25,2017,Europe,Hyundai,PHEV,54
2017-10-26,2017,Europe,Tesla,BEV,182
2017-10-26,2017,China,Tesla,PHEV,83
2017-10-26,2017,China,General Motors,BEV,41
2017-10-27,2017,North America,Others,BEV,83
2017-10-27,2017,China,Rivian,BEV,1
2017-10-27,2017,Europe,Tesla,PHEV,214
2017-10-27,2017,North America,BYD,BEV,30
2017-10-27,2017,China,General Motors,BEV,38
2017-10-28,2017,China,Rivian,BEV,7
2017-10-28,2017,China,Others,BEV,38
2017-10-28,2017,North America,NIO,BEV,2
2017-10-28,2017,China,General Motors,BEV,71
2017-10-28,2017,Europe,Tesla,BEV,54
2017-10-29,2017,China,NIO,PHEV,57
2017-10-29,2017,Europe,Hyundai,BEV,38
2017-10-30,2017,Europe,Hyundai,BEV,71
2017-10-30,2017,China,NIO,PHEV,35
2017-11-01,2017,China,Ford,BEV,67
2017-11-01,2017,Europe,Rivian,PHEV,5
2017-11-01,2017,China,Ford,BEV,67
2017-11-01,2017,China,Hyundai,BEV,51
2017-11-02,2017,North America,BYD,PHEV,83
2017-11-02,2017,North America,Hyundai,BEV,16
2017-11-02,2017,North America,Ford,PHEV,59
2017-11-02,2017,China,NIO,BEV,19
2017-11-02,2017,China,Rivian,BEV,3
2017-11-03,2017,Europe,NIO,PHEV,4
2017-11-03,2017,North America,General Motors,BEV,101
2017-11-03,2017,Rest of World,Ford,BEV,51
2017-11-03,2017,Europe,NIO,BEV,6
2017-11-04,2017,Europe,Volkswagen,BEV,19
2017-11-05,2017,North America,Rivian,BEV,1
2017-11-05,2017,Europe,Hyundai,BEV,56
2017-11-06,2017,China,General Motors,BEV,78
2017-11-06,2017,North America,Tesla,PHEV,27
2017-11-06,2017,Europe,General Motors,BEV,42
2017-11-07,2017,China,General Motors,PHEV,65
2017-11-07,2017,China,NIO,BEV,125
2017-11-09,2017,North America,Others,BEV,9
2017-11-09,2017,North America,NIO,BEV,8
2017-11-09,2017,North America,Tesla,BEV,132
2017-11-09,2017,China,Tesla,BEV,80
2017-11-09,2017,China,Volkswagen,PHEV,51
2017-11-11,2017,China,BYD,BEV,191
2017-11-11,2017,China,Others,PHEV,58
2017-11-11,2017,Europe,Rivian,PHEV,1
2017-11-11,2017,North America,Tesla,BEV,77
2017-11-12,2017,Europe,Ford,PHEV,121
2017-11-13,2017,China,Tesla,BEV,21
2017-11-14,2017,Europe,Volkswagen,BEV,124
2017-11-14,2017,North America,General Motors,PHEV,118
2017-11-15,2017,Europe,Tesla,BEV,41
2017-11-15,2017,China,General Motors,BEV,60
2017-11-16,2017,Europe,NIO,BEV,6
2017-11-16,2017,North America,Ford,PHEV,75
2017-11-17,2017,North America,BYD,BEV,65
2017-11-17,2017,North America,General Motors,BEV,72
2017-11-17,2017,China,Others,BEV,80
2017-11-18,2017,Europe,Hyundai,BEV,87
2017-11-19,2017,China,NIO,BEV,98
2017-11-19,2017,North America,Ford,BEV,91
2017-11-19,2017,China,Ford,PHEV,54
2017-11-20,2017,Europe,General Motors,BEV,114
2017-11-20,2017,China,Hyundai,BEV,80
2017-11-24,2017,North America,Ford,BEV,49
2017-11-24,2017,Europe,Tesla,BEV,182
2017-11-24,2017,North America,Others,PHEV,89
2017-11-24,2017,China,BYD,PHEV,32
2017-11-25,2017,China,General Motors,BEV,63
2017-11-26,2017,China,Others,PHEV,27
2017-11-28,2017,Europe,Others,PHEV,34
2017-11-28,2017,China,BYD,BEV,185
2017-11-28,2017,China,Hyundai,BEV,60
2017-11-28,2017,Europe,Ford,BEV,91
2017-11-28,2017,North America,NIO,BEV,3
2017-11-29,2017,China,Tesla,BEV,16
2017-11-30,2017,Europe,Rivian,BEV,2
2017-11-30,2017,China,NIO,BEV,51
2017-11-30,2017,China,Others,BEV,83
2017-12-01,2017,Europe,BYD,BEV,36
2017-12-01,2017,China,BYD,PHEV,32
2017-12-01,2017,China,Hyundai,BEV,72
2017-12-02,2017,China,Rivian,BEV,5
2017-12-02,2017,Europe,Volkswagen,BEV,59
2017-12-02,2017,North America,BYD,BEV,85
2017-12-03,2017,Rest of World,Others,BEV,16
2017-12-03,2017,Europe,Others,BEV,9
2017-12-03,2017,Europe,Others,BEV,71
2017-12-03,2017,China,NIO,BEV,41
2017-12-03,2017,North America,Ford,BEV,26
2017-12-04,2017,Europe,Ford,BEV,150
2017-12-05,2017,China,Ford,BEV,72
2017-12-05,2017,Europe,Others,BEV,80
2017-12-06,2017,China,Rivian,PHEV,4
2017-12-06,2017,Europe,Hyundai,BEV,67
2017-12-06,2017,China,BYD,PHEV,82
2017-12-07,2017,North America,Hyundai,PHEV,71
2017-12-08,2017,Rest of World,Others,BEV,76
2017-12-08,2017,China,Tesla,BEV,30
2017-12-09,2017,Europe,BYD,BEV,65
2017-12-09,2017,North America,NIO,BEV,7
2017-12-09,2017,Europe,NIO,BEV,7
2017-12-10,2017,Europe,Others,BEV,47
2017-12-12,2017,Europe,Volkswagen,BEV,121
2017-12-12,2017,Europe,Others,BEV,78
2017-12-12,2017,Europe,Hyundai,BEV,63
2017-12-12,2017,China,NIO,BEV,43
2017-12-13,2017,China,Others,BEV,20
2017-12-13,2017,North America,BYD,BEV,58
2017-12-13,2017,North America,Volkswagen,BEV,19
2017-12-13,2017,China,BYD,BEV,114
2017-12-14,2017,North America,Tesla,BEV,100
2017-12-15,2017,China,NIO,BEV,125
2017-12-15,2017,Europe,Ford,PHEV,127
2017-12-15,2017,Europe,Hyundai,BEV,10
2017-12-15,2017,North America,Rivian,PHEV,5
2017-12-16,2017,China,Tesla,PHEV,38
2017-12-16,2017,Rest of World,Volkswagen,BEV,36
2017-12-17,2017,China,General Motors,PHEV,43
2017-12-17,2017,Europe,Volkswagen,BEV,62
2017-12-17,2017,North America,Hyundai,BEV,49
2017-12-18,2017,China,Rivian,BEV,7
2017-12-18,2017,China,General Motors,PHEV,72
2017-12-18,2017,China,Others,BEV,49
2017-12-18,2017,Europe,BYD,BEV,60
2017-12-18,2017,Europe,Tesla,BEV,95
2017-12-18,2017,China,Volkswagen,BEV,87
2017-12-18,2017,Europe,Volkswagen,BEV,108
2017-12-19,2017,North America,Volkswagen,BEV,124
2017-12-19,2017,China,Hyundai,BEV,23
2017-12-19,2017,China,General Motors,BEV,45
2017-12-19,2017,North America,Rivian,PHEV,7
2017-12-21,2017,North America,Rivian,BEV,1
2017-12-21,2017,Europe,BYD,PHEV,27
2017-12-21,2017,Europe,Volkswagen,BEV,147
2017-12-22,2017,North America,Rivian,BEV,5
2017-12-22,2017,North America,Others,BEV,32
2017-12-22,2017,Rest of World,Others,PHEV,30
2017-12-23,2017,China,Hyundai,BEV,56
2017-12-24,2017,North America,Volkswagen,BEV,88
2017-12-24,2017,North America,Volkswagen,PHEV,144
2017-12-24,2017,Europe,Others,BEV,87
2017-12-24,2017,North America,Ford,BEV,88
2017-12-25,2017,China,Volkswagen,BEV,83
2017-12-25,2017,North America,Tesla,BEV,164
2017-12-25,2017,Europe,Tesla,BEV,45
2017-12-25,2017,North America,BYD,BEV,45
2017-12-27,2017,Europe,Volkswagen,BEV,82
2017-12-27,2017,China,Others,PHEV,49
2017-12-27,2017,China,Others,BEV,82
2017-12-27,2017,China,Tesla,PHEV,65
2017-12-28,2017,China,Volkswagen,PHEV,65
2017-12-28,2017,Europe,General Motors,BEV,144
2017-12-28,2017,Europe,Tesla,BEV,109
2017-12-28,2017,North America,BYD,BEV,29
2017-12-29,2017,Europe,General Motors,BEV,88
2017-12-29,2017,Europe,Ford,PHEV,82
2017-12-29,2017,China,Volkswagen,BEV,38
2017-12-30,2017,China,General Motors,BEV,14
2017-12-30,2017,Europe,BYD,BEV,54
2017-12-30,2017,North America,General Motors,BEV,101
2017-12-31,2017,North America,Ford,BEV,108
2017-12-31,2017,North America,Volkswagen,BEV,144
2018-01-01,2018,Europe,Ford,BEV,22
2018-01-01,2018,China,Others,BEV,115
2018-01-01,2018,Europe,Volkswagen,BEV,128
2018-01-02,2018,China,NIO,BEV,22
2018-01-03,2018,China,BYD,BEV,243
2018-01-03,2018,China,NIO,BEV,92
2018-01-03,2018,China,Ford,BEV,34
2018-01-03,2018,China,BYD,PHEV,103
2018-01-03,2018,Europe,BYD,PHEV,105
2018-01-03,2018,North America,Rivian,PHEV,66
2018-01-03,2018,China,NIO,BEV,25
2018-01-03,2018,Rest of World,BYD,PHEV,93
2018-01-04,2018,China,Volkswagen,BEV,91
2018-01-04,2018,North America,Hyundai,PHEV,31
2018-01-05,2018,Europe,Ford,BEV,44
2018-01-06,2018,North America,Rivian,BEV,56
2018-01-06,2018,China,Rivian,BEV,46
2018-01-07,2018,North America,General Motors,BEV,35
2018-01-07,2018,China,Tesla,BEV,110
2018-01-07,2018,Europe,Rivian,BEV,108
2018-01-09,2018,Europe,Volkswagen,BEV,75
2018-01-09,2018,Europe,NIO,BEV,98
2018-01-09,2018,Europe,General Motors,PHEV,44
2018-01-09,2018,Europe,BYD,BEV,17
2018-01-10,2018,North America,NIO,BEV,19
2018-01-10,2018,Europe,NIO,PHEV,100
2018-01-10,2018,Europe,Rivian,BEV,103
2018-01-10,2018,North America,Volkswagen,BEV,208
2018-01-10,2018,Europe,General Motors,BEV,84
2018-01-11,2018,Europe,Rivian,BEV,19
2018-01-11,2018,North America,BYD,BEV,17
2018-01-12,2018,North America,NIO,BEV,115
2018-01-12,2018,North America,NIO,BEV,63
2018-01-12,2018,North America,Volkswagen,PHEV,79
2018-01-12,2018,Europe,BYD,BEV,27
2018-01-12,2018,China,Hyundai,BEV,54
2018-01-12,2018,Rest of World,Others,BEV,29
2018-01-12,2018,China,NIO,BEV,118
2018-01-13,2018,China,Ford,PHEV,49
2018-01-14,2018,Rest of World,Ford,BEV,93
2018-01-14,2018,China,Volkswagen,BEV,12
2018-01-15,2018,China,Hyundai,BEV,113
2018-01-16,2018,China,NIO,BEV,151
2018-01-16,2018,Europe,NIO,BEV,100
2018-01-16,2018,North America,General Motors,BEV,84
2018-01-16,2018,China,Tesla,BEV,14
2018-01-17,2018,North America,Others,BEV,83
2018-01-17,2018,North America,NIO,BEV,78
2018-01-17,2018,Europe,Others,BEV,22
2018-01-18,2018,China,BYD,BEV,221
2018-01-18,2018,China,Tesla,BEV,103
2018-01-19,2018,North America,Others,PHEV,91
2018-01-20,2018,North America,Rivian,BEV,120
